,PM2.5,PM10,NO2,SO2,NH3,CO,Ozone,SO2i,NOi,PM25i,PM10i,Ozonei,NH3i,COi,AQI,AQI_Range
3625,51.31,137.71,23.6,23.3,28.24,1.19,13.79,29.125,29.5,85.51666666666668,157.71,13.79,7.06,59.5,157.71,Moderately Polluted
3626,53.0,165.29,28.59,9.58,37.53,1.26,21.39,11.975,35.7375,88.33333333333334,185.29,21.39,9.3825,63.0,185.29,Moderately Polluted
3627,61.48,205.46,35.84,13.04,35.31,1.26,35.25,16.299999999999997,44.800000000000004,104.93333333333332,225.46,35.25,8.8275,63.0,225.46,Poor
3628,64.58,219.89,27.89,12.83,32.05,1.32,7.6,16.0375,34.8625,115.26666666666667,239.89,7.6,8.0125,66.0,239.89,Poor
3629,76.42,175.19,20.18,8.9,39.84,0.59,25.61,11.125,25.225,154.73333333333335,195.19,25.61,9.96,29.5,195.19,Moderately Polluted
3630,74.94,181.1,20.91,8.29,34.54,0.59,8.67,10.362499999999999,26.1375,149.8,201.1,8.67,8.635,29.5,201.1,Poor
3631,77.56,214.75,25.82,11.24,35.23,0.63,12.47,14.05,32.275,158.53333333333336,234.75,12.47,8.8075,31.5,234.75,Poor
3632,68.42,224.52,27.58,4.83,30.3,0.64,27.79,6.0375,34.475,128.06666666666666,244.52,27.79,7.575,32.0,244.52,Poor
3633,50.94,193.6,22.95,11.11,26.53,0.48,15.46,13.8875,28.6875,84.9,213.6,15.46,6.6325,24.0,213.6,Poor
3634,44.75,174.18,21.44,7.8,25.77,0.47,17.86,9.75,26.8,74.58333333333334,194.18,17.86,6.4425,23.5,194.18,Moderately Polluted
3635,66.33,178.62,20.31,16.66,24.55,0.57,10.26,20.825,25.387499999999996,121.1,198.62,10.26,6.1375,28.499999999999996,198.62,Moderately Polluted
3636,78.27,168.77,16.58,12.51,27.57,0.59,13.75,15.6375,20.724999999999998,160.89999999999998,188.77,13.75,6.8925,29.5,188.77,Moderately Polluted
3637,72.02,179.79,16.44,27.99,28.76,0.42,12.68,34.9875,20.550000000000004,140.06666666666666,199.79,12.68,7.19,21.0,199.79,Moderately Polluted
3638,52.06,134.23,25.71,12.51,24.89,0.6,17.62,15.6375,32.1375,86.76666666666668,154.23,17.62,6.2225,30.0,154.23,Moderately Polluted
3639,28.24,109.11,26.4,12.1,21.66,0.52,16.01,15.125,33.0,47.06666666666666,129.11,16.01,5.415,26.0,129.11,Moderately Polluted
3640,50.48,161.38,24.34,17.09,20.6,0.64,11.5,21.3625,30.425,84.13333333333333,181.38,11.5,5.15,32.0,181.38,Moderately Polluted
3641,69.52,232.15,30.04,12.08,20.73,0.63,27.08,15.1,37.55,131.73333333333332,252.15,27.08,5.1825,31.5,252.15,Poor
3642,69.65,266.88,31.76,8.9,16.9,0.54,10.47,11.125,39.7,132.16666666666669,286.88,10.47,4.225,27.0,286.88,Poor
3643,42.27,168.4,24.61,8.33,15.21,0.47,18.21,10.4125,30.7625,70.45,188.4,18.21,3.8025,23.5,188.4,Moderately Polluted
3644,71.48,290.79,27.16,10.29,18.14,0.53,21.05,12.862499999999999,33.95,138.26666666666668,310.79,21.05,4.535,26.5,310.79,Very poor
3645,79.02,294.65,27.94,7.55,22.27,0.62,20.38,9.4375,34.925,163.39999999999998,314.65,20.38,5.5675,31.0,314.65,Very poor
3646,67.58,254.15,25.34,10.01,20.88,0.5,21.61,12.5125,31.675,125.26666666666667,274.15,21.61,5.22,25.0,274.15,Poor
3647,72.08,308.58,28.38,10.02,20.15,0.62,24.78,12.524999999999999,35.475,140.26666666666665,328.58,24.78,5.0375,31.0,328.58,Very poor
3648,84.44,236.44,15.08,13.6,30.57,0.52,32.89,17.0,18.85,181.46666666666667,256.44,32.89,7.6425,26.0,256.44,Poor
3649,95.04,303.33,19.61,14.53,32.69,0.69,22.72,18.162499999999998,24.5125,216.8,323.33,22.72,8.1725,34.5,323.33,Very poor
3650,87.44,243.81,18.46,13.7,29.96,0.63,50.11,17.125,23.075,191.46666666666667,263.81,50.11,7.49,31.5,263.81,Poor
3651,80.29,324.04,19.12,9.12,32.41,0.55,49.56,11.399999999999999,23.9,167.63333333333335,344.04,49.56,8.1025,27.500000000000004,344.04,Very poor
3652,91.0,316.48,23.02,12.66,32.25,0.59,47.51,15.825,28.775,203.33333333333334,336.48,47.51,8.0625,29.5,336.48,Very poor
3653,110.55,366.09,24.46,18.3,35.6,0.76,52.9,22.875,30.575,268.5,371.7416666666667,52.9,8.9,38.0,371.7416666666667,Very poor
3654,98.67,295.81,19.87,17.69,35.12,0.59,54.25,22.1125,24.8375,228.9,315.81,54.25,8.78,29.5,315.81,Very poor
3655,110.27,328.12,21.71,19.73,34.42,0.65,59.64,24.6625,27.1375,267.56666666666666,348.12,59.64,8.605,32.5,348.12,Very poor
3656,118.26,354.47,22.46,18.35,35.02,0.74,56.37,22.9375,28.075,294.20000000000005,362.05833333333334,56.37,8.755,37.0,362.05833333333334,Very poor
3657,109.25,304.54,20.76,17.29,36.0,0.7,36.15,21.612499999999997,25.95,264.1666666666667,324.54,36.15,9.0,35.0,324.54,Very poor
3658,136.7,406.48,27.2,19.04,37.34,0.9,43.52,23.799999999999997,34.0,312.8461538461538,405.40000000000003,43.52,9.335,45.0,405.40000000000003,Severe
3659,167.62,388.21,39.64,12.68,49.05,1.31,39.45,15.85,49.55,336.63076923076926,390.17499999999995,39.45,12.2625,65.5,390.17499999999995,Very poor
3660,174.65,390.34,31.66,14.27,59.55,1.15,28.74,17.8375,39.575,342.03846153846155,391.95,28.74,14.8875,57.49999999999999,391.95,Very poor
3661,169.33,396.09,21.4,18.81,37.07,1.04,10.92,23.5125,26.75,337.94615384615383,396.7416666666667,10.92,9.2675,52.0,396.7416666666667,Very poor
3662,133.25,346.46,25.81,21.81,27.82,0.76,60.64779004169733,27.2625,32.2625,310.1923076923077,366.46,60.64779004169733,6.955,38.0,366.46,Very poor
3663,159.33,403.98,33.89,25.15,31.12,0.97,18.37,31.4375,42.3625,330.25384615384615,403.3166666666667,18.37,7.78,48.5,403.3166666666667,Severe
3664,146.62,350.25,36.42,3.67,31.07,0.55,44.7,4.5875,45.525,320.4769230769231,358.5416666666667,44.7,7.7675,27.500000000000004,358.5416666666667,Very poor
3665,126.06,344.96,35.14,15.7,26.2,0.46,59.37,19.625,43.925,304.66153846153844,364.96,59.37,6.55,23.0,364.96,Very poor
3666,143.67,362.89,43.89,8.43,28.31,0.88,51.61,10.5375,54.8625,318.2076923076923,369.075,51.61,7.0775,44.0,369.075,Very poor
3667,139.23,424.15,60.33,12.78,29.03,1.66,39.94,15.975,75.4125,314.7923076923077,420.125,39.94,7.2575,83.0,420.125,Severe
3668,207.4,496.19,59.84,37.09,42.5,0.66,40.49,46.362500000000004,74.80000000000001,367.2307692307692,480.1583333333333,40.49,10.625,33.0,480.1583333333333,Severe
3669,282.61,560.51,54.25,45.28,47.18,1.38,45.1,56.6,67.8125,425.0846153846154,533.7583333333333,45.1,11.795,69.0,533.7583333333333,Severe
3670,248.5,542.57,60.91,28.0,50.63,1.07,44.31,35.0,76.13749999999999,398.84615384615387,518.8083333333334,44.31,12.6575,53.5,518.8083333333334,Severe
3671,236.02,478.94,64.36,17.8,47.26,1.1,46.66,22.25,80.45,389.24615384615385,465.7833333333333,46.66,11.815,55.00000000000001,465.7833333333333,Severe
3672,222.58,449.9,56.74,18.62,48.7,1.07,33.25,23.275000000000002,70.92500000000001,378.9076923076923,441.5833333333333,33.25,12.175,53.5,441.5833333333333,Severe
3673,184.12,376.19,47.09,13.28,38.67,1.07,36.04,16.599999999999998,58.862500000000004,349.32307692307694,380.1583333333333,36.04,9.6675,53.5,380.1583333333333,Very poor
3674,208.48,380.62,68.71,17.2,40.74,1.23,36.04,21.5,85.88749999999999,368.0615384615385,383.85,36.04,10.185,61.5,383.85,Very poor
3675,305.33,536.06,67.58,17.36,51.2,1.15,50.76,21.7,84.475,442.5615384615385,513.3833333333333,50.76,12.8,57.49999999999999,513.3833333333333,Severe
3676,268.58,493.42,62.18,18.52,45.54,1.16,33.53,23.15,77.725,414.2923076923077,477.85,33.53,11.385,58.0,477.85,Severe
3677,295.83,510.35,48.24,14.2,41.18,1.19,39.81,17.75,60.300000000000004,435.25384615384615,491.95833333333337,39.81,10.295,59.5,491.95833333333337,Severe
3678,260.02,359.71,52.15,17.69,28.07,1.15,37.74,22.1125,65.1875,407.7076923076923,366.42499999999995,37.74,7.0175,57.49999999999999,407.7076923076923,Severe
3679,181.77,358.87,55.05,16.41,22.81,1.38,31.73,20.5125,68.8125,347.5153846153846,365.725,31.73,5.7025,69.0,365.725,Very poor
3680,166.38,384.72,60.63,16.91,27.07,1.42,33.09,21.1375,75.7875,335.67692307692306,387.2666666666667,33.09,6.7675,71.0,387.2666666666667,Very poor
3681,354.73,554.13,72.14,16.64,38.15,1.12,18.92,20.8,90.175,480.5615384615385,528.4416666666666,18.92,9.5375,56.00000000000001,528.4416666666666,Severe
3682,329.88,521.36,70.31,16.52,39.98,1.23,29.76,20.65,87.8875,461.44615384615383,501.1333333333333,29.76,9.995,61.5,501.1333333333333,Severe
3683,300.23,529.21,74.43,19.15,39.3,0.9,25.6,23.9375,93.03750000000001,438.63846153846157,507.67500000000007,25.6,9.825,45.0,507.67500000000007,Severe
3684,432.07,687.87,73.44,18.67,41.54,1.67,37.11,23.337500000000002,91.8,540.0538461538462,639.8916666666667,37.11,10.385,83.5,639.8916666666667,Severe
3685,373.46,587.23,71.1,24.37,41.79,2.42,33.05,30.462500000000002,88.875,494.96923076923076,556.0250000000001,33.05,10.4475,105.25,556.0250000000001,Severe
3686,698.96,790.97,78.55,18.41,51.63,3.53,25.06,23.0125,98.1875,745.3538461538462,725.8083333333334,25.06,12.9075,119.125,745.3538461538462,Severe
3687,610.02,717.26,82.97,18.09,57.89,3.6,44.81,22.6125,102.97,676.9384615384615,664.3833333333333,44.81,14.4725,120.0,676.9384615384615,Severe
3688,291.67,569.26,77.56,17.36,52.15,3.12,37.29,21.7,96.95,432.05384615384617,541.05,37.29,13.0375,114.0,541.05,Severe
3689,208.44,425.17,68.02,15.34,47.1,2.24,50.23,19.175,85.02499999999999,368.03076923076924,420.975,50.23,11.775,103.0,420.975,Severe
3690,278.81,459.48,58.89,16.93,39.19,1.97,41.51,21.1625,73.6125,422.16153846153844,449.56666666666666,41.51,9.7975,98.5,449.56666666666666,Severe
3691,462.67,597.56,68.99,30.59,38.89,3.05,42.41,38.2375,86.2375,563.5923076923077,564.6333333333333,42.41,9.7225,113.125,564.6333333333333,Severe
3692,286.73,376.2,56.61,26.5,42.13,2.08,60.3,33.125,70.7625,428.25384615384615,380.16666666666663,60.3,10.5325,101.0,428.25384615384615,Severe
3693,98.58,146.19,35.08,13.49,44.52,1.11,37.43,16.8625,43.85,228.6,166.19,37.43,11.13,55.50000000000001,228.6,Poor
3694,101.48,156.31,33.27,14.01,31.78,1.1,30.93,17.5125,41.587500000000006,238.26666666666668,176.31,30.93,7.945,55.00000000000001,238.26666666666668,Poor
3695,151.75,247.23,41.8,14.24,25.55,1.22,43.75,17.8,52.25,324.4230769230769,267.23,43.75,6.3875,61.0,324.4230769230769,Very poor
3696,207.92,377.79,52.15,15.09,24.33,1.4,42.45,18.8625,65.1875,367.6307692307692,381.4916666666667,42.45,6.0825,70.0,381.4916666666667,Very poor
3697,203.71,337.71,43.54,16.61,24.23,1.3,53.12,20.7625,54.425,364.39230769230767,357.71,53.12,6.0575,65.0,364.39230769230767,Very poor
3698,168.92,356.62,46.25,14.54,21.72,1.34,43.13,18.174999999999997,57.8125,337.6307692307692,363.85,43.13,5.43,67.0,363.85,Very poor
3699,178.83,298.1,49.48,17.16,20.68,1.37,36.94,21.45,61.849999999999994,345.25384615384615,318.1,36.94,5.17,68.5,345.25384615384615,Very poor
3700,201.12,408.23,60.04,16.26,25.78,1.81,37.12,20.325000000000003,75.05,362.4,406.85833333333335,37.12,6.445,90.5,406.85833333333335,Severe
3701,320.44,626.96,83.25,20.11,34.17,3.31,44.99,25.1375,103.25,454.18461538461537,589.1333333333334,44.99,8.5425,116.375,589.1333333333334,Severe
3702,357.06,557.04,76.3,20.23,43.96,2.95,37.42,25.2875,95.375,482.3538461538462,530.8666666666667,37.42,10.99,111.875,530.8666666666667,Severe
3703,134.56,214.44,37.18,15.91,38.13,1.16,22.55,19.8875,46.475,311.2,234.44,22.55,9.5325,58.0,311.2,Very poor
3704,95.4,219.56,34.28,13.89,26.87,1.0,31.3,17.3625,42.85,218.00000000000003,239.56,31.3,6.7175,50.0,239.56,Poor
3705,148.56,319.94,45.67,13.97,24.97,1.27,34.21,17.462500000000002,57.087500000000006,321.96923076923076,339.94,34.21,6.2425,63.5,339.94,Very poor
3706,154.21,310.06,50.94,14.33,23.83,1.68,3.62,17.9125,63.675,326.31538461538463,330.06,3.62,5.9575,84.0,330.06,Very poor
3707,204.53,395.92,57.62,17.12,30.79,1.83,60.64779004169733,21.400000000000002,72.025,365.0230769230769,396.6,60.64779004169733,7.6975,91.5,396.6,Very poor
3708,273.81,412.79,61.64,17.35,35.04,1.99,60.64779004169733,21.6875,77.05,418.31538461538463,410.65833333333336,60.64779004169733,8.76,99.5,418.31538461538463,Severe
3709,249.36,425.71,61.07,20.5,33.29,1.89,60.64779004169733,25.625,76.3375,399.5076923076923,421.42499999999995,60.64779004169733,8.3225,94.5,421.42499999999995,Severe
3710,230.54,415.32,59.31,19.24,34.67,2.26,39.08,24.049999999999997,74.1375,385.03076923076924,412.76666666666665,39.08,8.6675,103.25,412.76666666666665,Severe
3711,305.3,521.96,80.66,17.53,43.58,3.18,39.84,21.9125,100.66,442.53846153846155,501.6333333333334,39.84,10.895,114.75,501.6333333333334,Severe
3712,272.24,404.35,75.14,14.98,47.25,1.96,44.48,18.725,93.925,417.10769230769233,403.625,44.48,11.8125,98.0,417.10769230769233,Severe
3713,291.34,396.21,58.24,14.44,50.5,1.69,44.93,18.05,72.80000000000001,431.79999999999995,396.84166666666664,44.93,12.625,84.5,431.79999999999995,Severe
3714,336.1,456.08,53.95,14.04,54.53,2.0,27.08,17.549999999999997,67.4375,466.2307692307693,446.73333333333335,27.08,13.6325,100.0,466.2307692307693,Severe
3715,239.48,368.04,55.47,15.94,44.69,1.79,58.81,19.925,69.3375,391.9076923076923,373.3666666666667,58.81,11.1725,89.5,391.9076923076923,Very poor
3716,225.85,397.06,58.6,12.11,44.08,1.68,39.34,15.1375,73.25,381.4230769230769,397.55,39.34,11.02,84.0,397.55,Very poor
3717,141.96,281.58,36.29,8.91,50.71,1.11,21.05,11.1375,45.3625,316.8923076923077,301.58,21.05,12.6775,55.50000000000001,316.8923076923077,Very poor
3718,222.38,356.48,65.49,13.3,56.75,1.8,22.07,16.625,81.8625,378.75384615384615,363.73333333333335,22.07,14.1875,90.0,378.75384615384615,Very poor
3719,266.39,324.2,32.72,7.6,63.68,1.84,19.19,9.5,40.9,412.6076923076923,344.2,19.19,15.92,92.0,412.6076923076923,Severe
3720,111.98,154.89,20.36,6.31,44.98,0.84,25.36,7.887499999999999,25.45,273.26666666666665,174.89,25.36,11.245,42.0,273.26666666666665,Poor
3721,85.0,133.73,15.86,6.86,34.12,0.58,40.45,8.575000000000001,19.825,183.33333333333334,153.73,40.45,8.53,28.999999999999996,183.33333333333334,Moderately Polluted
3722,137.55,192.32,21.71,9.71,31.88,0.81,31.24,12.137500000000001,27.1375,313.5,212.32,31.24,7.97,40.5,313.5,Very poor
3723,145.79,231.16,21.86,8.02,34.92,0.74,29.94,10.024999999999999,27.325,319.83846153846156,251.16,29.94,8.73,37.0,319.83846153846156,Very poor
3724,166.17,226.59,21.95,7.44,35.26,0.98,39.24,9.3,27.4375,335.5153846153846,246.59,39.24,8.815,49.0,335.5153846153846,Very poor
3725,178.52,298.29,35.9,9.72,29.51,1.12,43.81,12.15,44.875,345.0153846153846,318.29,43.81,7.3775,56.00000000000001,345.0153846153846,Very poor
3726,202.48,338.33,47.03,11.92,32.85,1.38,40.49,14.9,58.7875,363.44615384615383,358.33,40.49,8.2125,69.0,363.44615384615383,Very poor
3727,222.12,355.12,49.16,12.84,37.83,1.5,38.69,16.05,61.449999999999996,378.55384615384617,362.6,38.69,9.4575,75.0,378.55384615384617,Very poor
3728,226.25,361.83,50.78,13.13,42.23,1.69,40.52,16.4125,63.475,381.7307692307692,368.19166666666666,40.52,10.5575,84.5,381.7307692307692,Very poor
3729,343.56,453.89,55.88,13.68,56.63,3.14,32.92,17.1,69.85,471.96923076923076,444.9083333333333,32.92,14.1575,114.25,471.96923076923076,Severe
3730,440.89,578.83,55.05,19.5,61.63,2.91,32.05,24.375,68.8125,546.8384615384615,549.0250000000001,32.05,15.4075,111.375,549.0250000000001,Severe
3731,343.21,435.81,47.22,11.67,61.95,2.33,28.34,14.5875,59.025,471.7,429.8416666666667,28.34,15.4875,104.125,471.7,Severe
3732,238.58,352.75,44.03,10.84,49.83,1.75,34.88,13.55,55.0375,391.21538461538466,360.625,34.88,12.4575,87.5,391.21538461538466,Very poor
3733,306.0,388.69,48.18,10.08,48.73,2.09,35.37,12.6,60.225,443.0769230769231,390.575,35.37,12.1825,101.125,443.0769230769231,Severe
3734,356.62,482.09,51.6,10.45,53.88,2.5,42.55,13.0625,64.5,482.0153846153846,468.4083333333333,42.55,13.47,106.25,482.0153846153846,Severe
3735,115.85,294.31,30.11,10.25,32.29,0.96,36.05,12.8125,37.6375,286.16666666666663,314.31,36.05,8.0725,48.0,314.31,Very poor
3736,159.4,299.79,34.34,9.32,41.41,1.17,34.42,11.65,42.925000000000004,330.3076923076923,319.79,34.42,10.3525,58.5,330.3076923076923,Very poor
3737,189.92,248.73,28.12,8.52,46.14,1.36,28.68,10.649999999999999,35.15,353.7846153846154,268.73,28.68,11.535,68.0,353.7846153846154,Very poor
3738,267.54,341.8,39.55,8.8,48.12,1.85,21.38,11.0,49.43749999999999,413.4923076923077,361.8,21.38,12.03,92.5,413.4923076923077,Severe
3739,517.33,510.72,61.74,9.63,51.48,3.95,16.88,12.037500000000001,77.17500000000001,605.6384615384616,492.2666666666667,16.88,12.87,124.375,605.6384615384616,Severe
3740,428.8,492.0,75.91,12.03,62.06,3.1,25.41,15.0375,94.88749999999999,537.5384615384615,476.6666666666667,25.41,15.515,113.75,537.5384615384615,Severe
3741,270.6,441.2,58.04,8.8,77.75,1.82,18.34,11.0,72.55,415.84615384615387,434.3333333333333,18.34,19.4375,91.0,434.3333333333333,Severe
3742,164.11,211.44,67.06,9.14,62.52,1.54,24.07,11.425,83.825,333.9307692307692,231.44,24.07,15.63,77.0,333.9307692307692,Very poor
3743,111.16,125.56,31.14,10.37,77.52,1.24,9.77,12.962499999999999,38.925,270.5333333333333,145.56,9.77,19.38,62.0,270.5333333333333,Poor
3744,171.6,201.83,26.89,10.55,57.31,1.71,20.64,13.1875,33.6125,339.6923076923077,221.83,20.64,14.3275,85.5,339.6923076923077,Very poor
3745,120.94,149.46,11.77,19.95,42.28,1.4,15.4,24.9375,14.7125,300.7230769230769,169.46,15.4,10.57,70.0,300.7230769230769,Very poor
3746,138.17,221.54,19.26,17.13,32.03,1.49,10.0,21.412499999999998,24.075000000000003,313.9769230769231,241.54,10.0,8.0075,74.5,313.9769230769231,Very poor
3747,169.77,210.6,15.92,18.41,40.09,1.28,15.94,23.0125,19.9,338.2846153846154,230.6,15.94,10.0225,64.0,338.2846153846154,Very poor
3748,159.3,215.67,19.8,16.76,43.15,1.88,26.25,20.950000000000003,24.75,330.2307692307692,235.67,26.25,10.7875,94.0,330.2307692307692,Very poor
3749,150.71,224.12,21.93,15.31,48.81,1.26,27.37,19.1375,27.4125,323.62307692307695,244.12,27.37,12.2025,63.0,323.62307692307695,Very poor
3750,214.68,280.11,26.26,10.36,47.74,2.09,19.79,12.95,32.825,372.83076923076925,300.11,19.79,11.935,101.125,372.83076923076925,Very poor
3751,316.26,419.32,32.0,9.27,50.27,2.78,21.54,11.587499999999999,40.0,450.96923076923076,416.1,21.54,12.5675,109.75,450.96923076923076,Severe
3752,488.76,583.53,43.77,14.35,54.93,60.64779004169733,24.8,17.9375,54.712500000000006,583.6615384615385,552.9416666666666,24.8,13.7325,556.7517061276313,583.6615384615385,Severe
3753,476.66,578.03,46.89,13.66,58.58,4.45,22.39,17.075,58.6125,574.3538461538462,548.3583333333333,22.39,14.645,130.625,574.3538461538462,Severe
3754,209.66,236.94,26.01,11.97,47.84,60.64779004169733,19.28,14.9625,32.5125,368.96923076923076,256.94,19.28,11.96,556.7517061276313,556.7517061276313,Severe
3755,258.57,313.0,33.16,10.72,49.79,60.64779004169733,19.0,13.4,41.449999999999996,406.5923076923077,333.0,19.0,12.4475,556.7517061276313,556.7517061276313,Severe
3756,288.82,401.23,41.36,12.08,48.44,60.64779004169733,15.53,15.1,51.7,429.86153846153843,401.02500000000003,15.53,12.11,556.7517061276313,556.7517061276313,Severe
3757,260.71,340.1,28.08,13.23,56.53,0.01,9.76,16.5375,35.1,408.23846153846154,360.1,9.76,14.1325,0.5,408.23846153846154,Severe
3758,180.65,260.5,25.94,10.49,43.79,0.31,19.25,13.1125,32.425,346.6538461538462,280.5,19.25,10.9475,15.5,346.6538461538462,Very poor
3759,196.81,293.33,34.38,12.47,38.58,1.25,32.82,15.5875,42.97500000000001,359.0846153846154,313.33,32.82,9.645,62.5,359.0846153846154,Very poor
3760,333.54,457.69,50.55,15.82,48.03,1.02,19.1,19.775,63.1875,464.26153846153846,448.075,19.1,12.0075,51.0,464.26153846153846,Severe
3761,204.29,294.71,40.98,12.87,43.63,0.99,24.58,16.0875,51.224999999999994,364.8384615384615,314.71,24.58,10.9075,49.5,364.8384615384615,Very poor
3762,242.9,315.5,22.91,14.22,46.2,1.04,15.56,17.775000000000002,28.6375,394.53846153846155,335.5,15.56,11.55,52.0,394.53846153846155,Very poor
3763,195.69,312.25,21.95,13.11,34.48,0.99,36.49,16.3875,27.4375,358.2230769230769,332.25,36.49,8.62,49.5,358.2230769230769,Very poor
3764,189.06,231.47,31.1,13.25,31.4,0.86,5.06,16.5625,38.875,353.12307692307695,251.47,5.06,7.85,43.0,353.12307692307695,Very poor
3765,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,75.80973755212166,75.80973755212166,102.15930013899109,75.80973755212166,60.64779004169733,15.161947510424332,556.7517061276313,556.7517061276313,Severe
3766,234.77,405.32,42.81,16.77,34.36,3.05,32.54,20.9625,53.5125,388.2846153846154,404.43333333333334,32.54,8.59,113.125,404.43333333333334,Severe
3767,249.34,402.9,48.83,18.5,31.39,1.31,32.81,23.125,61.037499999999994,399.4923076923077,402.41666666666663,32.81,7.8475,65.5,402.41666666666663,Severe
3768,207.65,344.56,53.5,20.64,25.23,1.19,36.45,25.8,66.875,367.4230769230769,364.56,36.45,6.3075,59.5,367.4230769230769,Very poor
3769,215.06,369.3,57.46,19.55,27.16,1.72,32.18,24.4375,71.825,373.12307692307695,374.4166666666667,32.18,6.79,86.0,374.4166666666667,Very poor
3770,304.04,491.21,63.2,17.54,35.69,1.83,32.43,21.924999999999997,79.0,441.5692307692308,476.0083333333333,32.43,8.9225,91.5,476.0083333333333,Severe
3771,299.98,515.84,72.49,26.01,36.93,1.94,32.97,32.5125,90.6125,438.44615384615383,496.53333333333336,32.97,9.2325,97.0,496.53333333333336,Severe
3772,189.21,316.59,64.95,13.04,38.46,1.48,36.23,16.299999999999997,81.1875,353.23846153846154,336.59,36.23,9.615,74.0,353.23846153846154,Very poor
3773,174.01,235.39,45.71,12.15,44.66,1.29,14.88,15.1875,57.1375,341.54615384615386,255.39,14.88,11.165,64.5,341.54615384615386,Very poor
3774,112.79,157.12,33.95,18.12,33.25,0.94,22.59,22.650000000000002,42.43750000000001,275.9666666666667,177.12,22.59,8.3125,47.0,275.9666666666667,Poor
3775,152.97,230.44,35.71,12.66,26.67,0.9,23.91,15.825,44.6375,325.3615384615385,250.44,23.91,6.6675,45.0,325.3615384615385,Very poor
3776,193.21,304.49,44.05,8.99,25.11,1.1,29.48,11.2375,55.0625,356.31538461538463,324.49,29.48,6.2775,55.00000000000001,356.31538461538463,Very poor
3777,228.79,412.05,53.86,9.01,29.11,1.25,29.3,11.2625,67.325,383.68461538461537,410.0416666666667,29.3,7.2775,62.5,410.0416666666667,Severe
3778,216.91,379.39,60.97,15.65,29.26,1.81,24.25,19.5625,76.2125,374.54615384615386,382.825,24.25,7.315,90.5,382.825,Very poor
3779,240.02,487.68,68.09,19.06,38.09,1.8,36.01,23.825,85.11250000000001,392.32307692307694,473.06666666666666,36.01,9.5225,90.0,473.06666666666666,Severe
3780,274.4,448.99,55.03,21.67,41.17,1.37,31.24,27.087500000000002,68.7875,418.7692307692308,440.825,31.24,10.2925,68.5,440.825,Severe
3781,298.62,419.03,49.99,24.53,39.0,1.45,26.98,30.6625,62.487500000000004,437.4,415.85833333333335,26.98,9.75,72.5,437.4,Severe
3782,200.36,337.31,44.4,17.72,39.13,2.0,25.73,22.15,55.5,361.81538461538463,357.31,25.73,9.7825,100.0,361.81538461538463,Very poor
3783,227.28,354.33,51.12,22.62,34.66,1.75,52.0,28.275000000000002,63.9,382.5230769230769,361.94166666666666,52.0,8.665,87.5,382.5230769230769,Very poor
3784,225.43,412.94,59.36,25.06,39.64,1.7,41.31,31.325,74.2,381.1,410.7833333333333,41.31,9.91,85.0,410.7833333333333,Severe
3785,221.3,380.79,56.84,24.79,43.82,1.32,45.2,30.987499999999997,71.05000000000001,377.9230769230769,383.9916666666667,45.2,10.955,66.0,383.9916666666667,Very poor
3786,255.59,453.0,50.84,30.27,39.96,1.45,30.11,37.8375,63.550000000000004,404.3,444.1666666666667,30.11,9.99,72.5,444.1666666666667,Severe
